Crop_Name,Category_Name,Season_name,Government_name,Region_name,Agriculture Water Usage_m3,Land size,production,Pro./Acre,Water/Acre,Immersion,Sprinkler,Drip,Canal ,Aswan 
linen,fiber,Winter,Sharkia,lower Egypt,2712000,2105,12199,5.795249406,1288.361045,2712000,2169558.242,NO,2812242.668,3093357.975
linen,fiber,Winter,Quliubiya,lower Egypt,93000,62,289,4.661290323,1500,93000,74407.1511,NO,100471.2751,110548.809
linen,fiber,Winter,Kafr el sheikh,lower Egypt,2976000,1995,9807,4.915789474,1491.729323,2976000,2380985.219,NO,3435613.9,3701168.597
linen,fiber,Winter,Gharbia,lower Egypt,4012000,2689,11294,4.200074377,1492.004463,4012000,3209838.03,NO,5164300.039,5597776.914
linen,fiber,Winter,Monoufia,lower Egypt,81000,54,249,4.611111111,1500,81000,64800,NO,89428.09365,98608.69565
linen,fiber,Winter,Behaira,lower Egypt,1340000,943,5086,5.393425239,1420.996819,1340000,1072065.51,NO,1491088.647,1649992.224
linen,fiber,Winter,Ismailia,lower Egypt,0,0,0,0,0,0,0,0,0,0
linen,fiber,Winter,Giza,Middle Egupt,0,0,0,0,0,0,0,0,0,0
linen,fiber,Winter,Beni sweif,Middle Egupt,0,0,0,0,0,0,0,0,0,0
linen,fiber,Winter,Fayoum,Middle Egupt,0,0,0,0,0,0,0,0,0,0
linen,fiber,Winter,Minya,Middle Egupt,0,0,0,0,0,0,0,0,0,0
linen,fiber,Winter,Assuit,Upper Egypt,0,0,0,0,0,0,0,0,0,0
linen,fiber,Winter,Sohag,Upper Egypt,0,0,0,0,0,0,0,0,0,0
linen,fiber,Winter,Qena,Upper Egypt,0,0,0,0,0,0,0,0,0,0
linen,fiber,Winter,Aswan,Upper Egypt,0,0,0,0,0,0,0,0,0,0
linen,fiber,Winter,Luxor,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Cairo,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Alexandria,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Port said,lower Egypt,104000,83,65,0.78313253,1253.012048,104000,83205.58239,73443.64821,164833.3333,179583.3333
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Suez,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Damietta,lower Egypt,177000,138,122,0.884057971,1282.608696,177000,141619.7931,124995.4397,216432.9114,235327.8481
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Dakahlia,lower Egypt,681044,364,353,0.96978022,1871,681044,544911.3581,480945.7303,1205934.892,1254249.591
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Sharkia,lower Egypt,104000,75,51,0.68,1386.666667,104000,83200,73443.64821,125619.8704,134155.5076
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Quliubiya,lower Egypt,301000,207,140,0.676328502,1454.10628,301000,240840.1066,212562.8664,385876.6808,409813.2924
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Kafr el sheikh,lower Egypt,8545000,6670,4179,0.626536732,1281.109445,8545000,6715263.561,6034384.365,10954538.99,11634068.38
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Gharbia,lower Egypt,2890000,2007,1954,0.973592427,1439.96014,2890000,2312500,2040885.993,3879751.276,4207825.255
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Monoufia,lower Egypt,1030000,801,718,0.896379526,1285.892634,1030000,824137.2418,727374.5928,1058288.732,1112690.141
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Behaira,lower Egypt,3933000,1755,1667,0.94985755,2241.025641,3933000,3146917.16,2777441.042,4171621.885,4494045.504
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Ismailia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Giza,Middle Egupt,856000,323,240,0.743034056,2650.154799,856000,684845.9474,604497.7199,925627.6496,1018226.167
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Beni sweif,Middle Egupt,15462000,8640,8487,0.982291667,1789.583333,15462000,12369600,10919093.16,18966828.68,20861881.39
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Fayoum,Middle Egupt,33726000,17889,16053,0.897367097,1885.292638,33726000,26980800,23816927.69,35879428.29,39473997.05
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Minya,Middle Egupt,12950000,13816,12573,0.910031847,937.3190504,12950000,10362484.02,9145146.58,13950585.79,15344876.17
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Assuit,Upper Egypt,5468000,2667,2589,0.970753656,2050.24372,5468000,4373626.591,3861441.042,5602191.466,6163135.972
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Sohag,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Qena,Upper Egypt,1142479,299,282,0.943143813,3821,1142479,913879.995,806806.0169,1302448.473,1432721.335
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Aswan,Upper Egypt,11459179,2999,2672,0.890963655,3821,11459179,9165766.972,8092345.3,12154835.09,13370637.71
Medical and Aromatic plants,Medicinal and aromatic plants,Winter,Luxor,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Cairo,lower Egypt,214000,147,121,0.823129252,1455.782313,214000,171249.3277,151124.43,219277.6452,228243.9671
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Alexandria,lower Egypt,393000,175,136,0.777142857,2245.714286,393000,314400,277532.2476,411797.9437,424798.3907
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Port said,lower Egypt,6000,5,4,0.8,1200,6000,4801.797304,4237.13355,7030.21685,8009.242801
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Suez,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Damietta,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Dakahlia,lower Egypt,1953324,1044,1012,0.969348659,1871,1953324,1562772.24,1379415.776,2815645.083,2977628.049
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Sharkia,lower Egypt,175000,127,85,0.669291339,1377.952756,175000,140000,123583.0619,235581.3194,248954.9314
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Quliubiya,lower Egypt,630000,432,393,0.909722222,1458.333333,630000,504000,444899.0228,717464.3585,785254.5825
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Kafr el sheikh,lower Egypt,91000,71,44,0.61971831,1281.690141,91000,72797.78696,64263.19218,103332.5183,111215.1589
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Gharbia,lower Egypt,1379000,958,950,0.991649269,1439.457203,1379000,1103271.34,973834.5277,1482643.526,1577546.031
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Monoufia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Behaira,lower Egypt,5809000,2593,2245,0.865792518,2240.262245,5809000,4646138.026,4102251.466,6554570.918,6720509.423
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Ismailia,lower Egypt,470000,375,294,0.784,1253.333333,470000,376067.3352,331908.7948,511513.4298,562737.6033
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Giza,Middle Egupt,1168000,441,438,0.993197279,2648.526077,1168000,934371.5953,824828.6645,1248354.634,1321480.714
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Beni sweif,Middle Egupt,13717000,7665,7430.057471,0.969348659,1789.562948,13717000,10970724.32,9686793.485,14220393.84,15198250.84
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Fayoum,Middle Egupt,12201000,6472,4331.653543,0.669291339,1885.197775,12201000,9762001.477,8616211.075,12891708.38,13541519.55
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Minya,Middle Egupt,2103000,2244,2041.416667,0.909722222,937.1657754,2103000,1682400,1485115.309,2450268.938,2655090.18
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Assuit,Upper Egypt,12141000,5922,3669.971831,0.61971831,2050.151976,12141000,9713520.32,8573839.739,13153123.2,13936846.92
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Sohag,Upper Egypt,46000,22.5,22.31210856,0.991649269,2044.444444,46000,36800,32484.69055,73101.17384,80583.56624
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Qena,Upper Egypt,5185097,1357,1315.40613,0.969348659,3821,5185097,4148331.088,3661658.077,5607784.73,6018996.776
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Aswan,Upper Egypt,30090375,7875,5270.669291,0.669291339,3821,30090375,24072300,21249489.58,32543334.38,34929697.57
Medical and Aromatic plants,Medicinal and aromatic plants,Summer,Luxor,Upper Egypt,18226170,4770,4339.375,0.909722222,3821,18226170,14580200.93,12871119.4,27617562.34,31383593.57
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Cairo,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Alexandria,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Port said,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Suez,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Damietta,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Dakahlia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Sharkia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Quliubiya,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Kafr el sheikh,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Gharbia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Monoufia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Behaira,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Ismailia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Giza,Middle Egupt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Beni sweif,Middle Egupt,1553000,868,841.394636,0.969348659,1789.170507,1553000,1242610.078,1096711.401,1608348.687,1769215.923
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Fayoum,Middle Egupt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Minya,Middle Egupt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Assuit,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Sohag,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Qena,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Aswan,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Medical and Aromatic plants,Medicinal and aromatic plants,Nile,Luxor,Upper Egypt,14951573,3913,3793.061303,0.969348659,3821,14951573,11959907.76,10558635.27,16363616.36,17999084.29
sugar Beet,sugars,Winter,Cairo,lower Egypt,0,0,0,0,0,0,0,0,0,0
sugar Beet,sugars,Winter,Alexandria,lower Egypt,14351000,7746,153262,19.78595404,1852.698167,14351000,11479503.61,10134517.26,17947277.76,19740543.63
sugar Beet,sugars,Winter,Port said,lower Egypt,78272000,28257,580738,20.55200481,2770.003893,78272000,62635641.95,55274819.54,92923116.99,102239316.4
sugar Beet,sugars,Winter,Suez,lower Egypt,0,0,0,0,0,0,0,0,0,0
sugar Beet,sugars,Winter,Damietta,lower Egypt,12318000,5388,111090,20.61804009,2286.191537,12318000,9857239.339,8698835.179,14108028.9,15521569.88
sugar Beet,sugars,Winter,Dakahlia,lower Egypt,164638000,87595,1949424,22.25496889,1879.536503,164638000,131754245,116265532.2,185853742.3,205821499.7
sugar Beet,sugars,Winter,Sharkia,lower Egypt,183893040,77592,1571414,20.25226828,2370,183893040,147125074,129863228.2,202893411.2,213205170.5
sugar Beet,sugars,Winter,Quliubiya,lower Egypt,817000,295,5596,18.96949153,2769.491525,817000,653688.6357,576956.3518,910914.1104,984515.3374
sugar Beet,sugars,Winter,Kafr el sheikh,lower Egypt,318091920,134216,2494384,18.5848483,2370,318091920,254473536,224632991.1,343546106.9,363875289.8
sugar Beet,sugars,Winter,Gharbia,lower Egypt,40276000,14540,351490,24.17400275,2770.013755,40276000,32220800,28442465.15,43271479,47586210.4
sugar Beet,sugars,Winter,Monoufia,lower Egypt,4789000,1729,36630,21.18565645,2769.809138,4789000,3831447.75,3381938.762,4982399.655,5480639.621
sugar Beet,sugars,Winter,Behaira,lower Egypt,88363000,39900,834773,20.92162907,2214.611529,88363000,70685698.59,62400971.99,93275466.99,104471798
sugar Beet,sugars,Winter,Ismailia,lower Egypt,20329860,8578,178651,20.82664957,2370,20329860,16266800.59,14356721.98,23749424.08,24874570.97
sugar Beet,sugars,Winter,Giza,Middle Egupt,6633825,2057,46458,22.58531842,3225,6633825,5306061.682,4684733.746,9421879.934,10140715.46
sugar Beet,sugars,Winter,Beni sweif,Middle Egupt,37718000,13176,314287,23.85299029,2862.629022,37718000,30174400,26636033.88,41752856.84,44205416.89
sugar Beet,sugars,Winter,Fayoum,Middle Egupt,68261000,18494,358709,19.39596626,3690.980859,68261000,54607139.96,48205162.21,88371302.2,93398877.75
sugar Beet,sugars,Winter,Minya,Middle Egupt,80889450,25082,581410,23.18036839,3225,80889450,64694602.04,57123233.75,95268854.06,99213646.33
sugar Beet,sugars,Winter,Assuit,Upper Egypt,25024000,6353,205773,32.38989454,3938.926491,25024000,20021518.65,17671671.66,29472419.51,30692782.38
sugar Beet,sugars,Winter,Sohag,Upper Egypt,0,0,0,0,0,0,0,0,0,0
sugar Beet,sugars,Winter,Qena,Upper Egypt,0,0,0,0,0,0,0,0,0,0
sugar Beet,sugars,Winter,Aswan,Upper Egypt,0,0,0,0,0,0,0,0,0,0
sugar Beet,sugars,Winter,Luxor,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Summer,Cairo,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Summer,Alexandria,lower Egypt,1778780,620,571,0.920967742,2869,1778780,1423092.599,1256154.736,2498968.976,2591523.382
Sunflower,oils,Summer,Port said,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Summer,Suez,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Summer,Damietta,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Summer,Dakahlia,lower Egypt,149000,52,51,0.980769231,2865.384615,149000,119211.4571,105222.1498,211251.7634,219740.6403
Sunflower,oils,Summer,Sharkia,lower Egypt,1082000,377,331,0.877984085,2870.026525,1082000,865667.3409,764096.4169,1236173.689,1360069.476
Sunflower,oils,Summer,Quliubiya,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Summer,Kafr el sheikh,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Summer,Gharbia,lower Egypt,34000,12,36,3,2833.333333,34000,27200,24010.42345,36668.13741,40611.40876
Sunflower,oils,Summer,Monoufia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Summer,Behaira,lower Egypt,11338288,3952,4358,1.102732794,2869,11338288,9070173.809,8006973.415,12513045.86,13765912.63
Sunflower,oils,Summer,Ismailia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Summer,Giza,Middle Egupt,941000,280,336,1.2,3360.714286,941000,753081.8772,664523.7785,1072363.835,1233703.31
Sunflower,oils,Summer,Beni sweif,Middle Egupt,676000,233,308,1.321888412,2901.287554,676000,531248.4689,477383.7134,716116.7213,787706.2295
Sunflower,oils,Summer,Fayoum,Middle Egupt,8369000,3115,2589,0.831139647,2686.677368,8369000,6695200,5910095.114,8952408.853,9847941.443
Sunflower,oils,Summer,Minya,Middle Egupt,3858000,1278,1228,0.960876369,3018.779343,3858000,3085558.101,2724476.873,4224768.376,4462978.765
Sunflower,oils,Summer,Assuit,Upper Egypt,1070916,244,311,1.274590164,4389,1070916,856599.1304,756269.0189,1183782.956,1317441.193
Sunflower,oils,Summer,Sohag,Upper Egypt,43000,12,18,1.5,3583.333333,43000,34394.63283,30366.12378,47261.9148,51977.2248
Sunflower,oils,Summer,Qena,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Summer,Aswan,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Summer,Luxor,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Cairo,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Alexandria,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Port said,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Suez,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Damietta,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Dakahlia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Sharkia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Quliubiya,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Kafr el sheikh,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Gharbia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Monoufia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Behaira,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Ismailia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Giza,Middle Egupt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Beni sweif,Middle Egupt,527000,181,227,1.254143646,2911.60221,527000,421520.6922,372161.5635,611150.36,641506.9886
Sunflower,oils,Nile,Fayoum,Middle Egupt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Minya,Middle Egupt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Assuit,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Sohag,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Qena,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Aswan,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Sunflower,oils,Nile,Luxor,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Summer,Cairo,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Summer,Alexandria,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Summer,Port said,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Summer,Suez,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Summer,Damietta,lower Egypt,80000,25,35,1.4,3200,80000,64000,56495.11401,86507.25697,95161.32401
Soybean,oils,Summer,Dakahlia,lower Egypt,21594000,6749,8307,1.230849015,3199.585124,21594000,17270487.73,15249443.65,26488791.78,29135394.31
Soybean,oils,Summer,Sharkia,lower Egypt,4319072,1136,1334,1.174295775,3802,4319072,3454718.502,3050080.813,4594847.717,5055181.029
Soybean,oils,Summer,Quliubiya,lower Egypt,813000,254,384,1.511811024,3200.787402,813000,650446.5769,574131.5961,875816.6988,963350.1409
Soybean,oils,Summer,Kafr el sheikh,lower Egypt,541000,169,155,0.917159763,3201.183432,541000,432768.1202,382048.2085,554276.8074,609776.2547
Soybean,oils,Summer,Gharbia,lower Egypt,2133000,666,886,1.33033033,3202.702703,2133000,1706514.493,1506300.977,2359680.894,2595526.783
Soybean,oils,Summer,Monoufia,lower Egypt,42000,13,16,1.230769231,3230.769231,42000,33602.02972,29659.93485,47880.82393,52669.93624
Soybean,oils,Summer,Behaira,lower Egypt,544000,170,232,1.364705882,3200,544000,435260.8331,384166.7752,577024.7842,634742.4116
Soybean,oils,Summer,Ismailia,lower Egypt,87446,23,23,1,3802,87446,69956.8,61753.39674,94236.65933,103655.1217
Soybean,oils,Summer,Giza,Middle Egupt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Summer,Beni sweif,Middle Egupt,12136000,3006,4460,1.483699268,4037.258816,12136000,9710899.654,8570308.795,12716488.15,13117947.25
Soybean,oils,Summer,Fayoum,Middle Egupt,24000,6,7,1.166666667,4000,24000,19203.19787,16948.5342,28120.8674,32036.97121
Soybean,oils,Summer,Minya,Middle Egupt,97326000,23971,28517,1.189645822,4060.156022,97326000,77847033.95,68730543.32,110212369.3,123067910
Soybean,oils,Summer,Assuit,Upper Egypt,7124000,1542,1915,1.241893645,4619.97406,7124000,5699972.878,5030889.902,7904247.619,8693747.186
Soybean,oils,Summer,Sohag,Upper Egypt,855000,179,250,1.396648045,4776.536313,855000,684084.195,603791.5309,1232451.22,1303353.659
Soybean,oils,Summer,Qena,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Summer,Aswan,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Summer,Luxor,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Cairo,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Alexandria,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Port said,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Suez,lower Egypt,151892,46,50,1.086956522,3302,151892,121525.2795,107264.4482,165308.0806,181862.4256
Soybean,oils,Nile,Damietta,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Dakahlia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Sharkia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Quliubiya,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Kafr el sheikh,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Gharbia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Monoufia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Behaira,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Ismailia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Giza,Middle Egupt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Beni sweif,Middle Egupt,321000,79,118,1.493670886,4063.291139,321000,256759.9334,226686.645,356959.3293,381237.6026
Soybean,oils,Nile,Fayoum,Middle Egupt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Minya,Middle Egupt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Assuit,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Sohag,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Qena,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Aswan,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Soybean,oils,Nile,Luxor,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Sugar cane,sugars,Summer,Cairo,lower Egypt,63000,8,232,29,7875,63000,49509.84252,44489.90228,67397.41481,74134.19506
Sugar cane,sugars,Summer,Alexandria,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sugar cane,sugars,Summer,Port said,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sugar cane,sugars,Summer,Suez,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sugar cane,sugars,Summer,Damietta,lower Egypt,63000,8,205,25.625,7875,63000,50400,44489.90228,68598.98182,75453.38182
Sugar cane,sugars,Summer,Dakahlia,lower Egypt,1974000,252,9708,38.52380952,7833.333333,1974000,1579578.645,1394016.938,2044353.064,2248829.512
Sugar cane,sugars,Summer,Sharkia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sugar cane,sugars,Summer,Quliubiya,lower Egypt,3291000,420,14067,33.49285714,7835.714286,3291000,2632800,2324067.752,3406788.063,3744503.246
Sugar cane,sugars,Summer,Kafr el sheikh,lower Egypt,752000,96,3959,41.23958333,7833.333333,752000,601532.0687,531054.0717,784960.0835,863436.4727
Sugar cane,sugars,Summer,Gharbia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sugar cane,sugars,Summer,Monoufia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sugar cane,sugars,Summer,Behaira,lower Egypt,337000,43,1141,26.53488372,7837.209302,337000,269677.6796,237985.6678,355169.6183,383882.9201
Sugar cane,sugars,Summer,Ismailia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sugar cane,sugars,Summer,Giza,Middle Egupt,18867000,1970,78804,40.00203046,9577.15736,18867000,15097948.91,13323666.45,20702987.31,22773755.6
Sugar cane,sugars,Summer,Beni sweif,Middle Egupt,2817810,262,8100,30.91603053,10755,2817810,2254998.415,1989906.215,3523936.92,3876043.569
Sugar cane,sugars,Summer,Fayoum,Middle Egupt,2270000,237,5814,24.53164557,9578.059072,2270000,1816679.98,1603048.86,2694903.357,2965086.47
Sugar cane,sugars,Summer,Minya,Middle Egupt,372086000,39247,1562657,39.81596046,9480.622723,372086000,297668800,262763012.4,500566311.2,508949700.3
Sugar cane,sugars,Summer,Assuit,Upper Egypt,14039931.16,1081,35334,32.68640148,12987.91041,14039931.16,11233167.92,9914843.892,16080187.89,17691327.54
Sugar cane,sugars,Summer,Sohag,Upper Egypt,175454137.6,13508,599927,44.41271839,12988.90566,175454137.6,140373463.7,123903768.8,198063679.6,219343248.4
Sugar cane,sugars,Summer,Qena,Upper Egypt,1533674998,118075,5846576,49.51578234,12988.99003,1533674998,1227106386,1083064298,1692138822,1778139289
Sugar cane,sugars,Summer,Aswan,Upper Egypt,1115351167,85869,4536367,52.82892546,12988.98516,1115351167,892280933.3,787648641.4,1243560729,1344039572
Sugar cane,sugars,Summer,Luxor,Upper Egypt,861754027.2,66345,3120212,47.03010023,12988.98225,861754027.2,689403221.7,608561150.1,930712861.8,985787367.3
Deciduous fruit,fruit,Permanent,Cairo,lower Egypt,4475249,773,4584,5.930142303,5789.455369,4475249,3580090.366,3160371.281,4808090.255,5287519.628
Deciduous fruit,fruit,Permanent,Alexandria,lower Egypt,2326505,402,7837,19.49502488,5787.325871,2326505,1861324.357,1642952.065,2420458.908,2662504.799
Deciduous fruit,fruit,Permanent,Port said,lower Egypt,27751,5,1053,210.6,5550.2,27751,22199.32349,19597.44886,29293.79361,32810.07737
